副本ID,地图ID,副本难度,前置副本ID,副本名称,副本标签,需要体力,进入等级,是否是Boss,Boss缩略图,战斗地图,背景音乐,前置对话ID,战斗关卡1,战斗关卡2,战斗关卡3,战斗关卡4,战斗关卡5,客户端副本剧情描述,客户端展示资源掉落包ID,客户端展示道具掉落包ID,所属地图名,
130249,13,2,130248,枉死城(4),22,5,111,0,ShuYao4,Xuyuhuanjingjiu,Battle1.mp3,1001,13221,13222,13223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,49
130250,13,2,130249,枉死城(5),23,5,111,0,ShuYao5,Xuyuhuanjingqi,Battle1.mp3,1001,13231,13232,13233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,50
130251,13,2,130250,枉死城(6),24,5,111,1,ShuYao3,Xuyuhuanjingse,Battle1.mp3,1001,13241,13242,13243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,51
130252,13,2,130251,枉死城(7),25,5,111,0,SunWuKong,Zhizhulin,Battle1.mp3,1001,13251,13252,13253,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,52
130253,13,2,130252,枉死城(8),26,5,111,0,SuDaJi,Bamboo,Battle1.mp3,1001,13261,13262,13263,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,53
130254,13,2,130253,枉死城(9),27,5,111,1,TianGuiHuang,Bamboo1,Battle1.mp3,1001,13271,13272,13273,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,54
130355,13,3,130254,鬼门关(1),1,5,111,0,YangJian,Xuyuhuanjingqi,Battle1.mp3,1001,13011,13012,13013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,55
130356,13,3,130355,鬼门关(2),2,5,111,0,YuShiPiPa,Xuyuhuanjingse,Battle1.mp3,1001,13021,13022,13023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,56
130357,13,3,130356,鬼门关(3),3,5,111,1,YuZuHong,Zhizhulin,Battle1.mp3,1001,13031,13032,13033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,57
130358,13,3,130357,鬼门关(4),4,5,111,0,ZhaoLingEr,Bamboo,Battle1.mp3,1001,13041,13042,13043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,58
130359,13,3,130358,鬼门关(5),5,5,111,0,ZhenYuMingWang,Bamboo1,Battle1.mp3,1001,13051,13052,13053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,59
130360,13,3,130359,鬼门关(6),6,5,111,1,ZhiXiuHeShang,Fenchang,Battle1.mp3,1001,13061,13062,13063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,60
130361,13,3,130360,鬼门关(7),7,5,111,0,ZhuBaJie,Fenchang1,Battle1.mp3,1001,13071,13072,13073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,61
130362,13,3,130361,鬼门关(8),8,5,111,0,ZiXiaXianZi,Gobi,Battle1.mp3,1001,13081,13082,13083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,62
130363,13,3,130362,鬼门关(9),9,5,111,1,ZiXuan,Gobi1,Battle1.mp3,1001,13091,13092,13093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,63
130364,13,3,130363,奈何桥(1),10,5,111,0,BaiJingJing,Guhua,Battle1.mp3,1001,13101,13102,13103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,64
130365,13,3,130364,奈何桥(2),11,5,111,0,ChengCaiYi,Guhua1,Battle1.mp3,1001,13111,13112,13113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,65
130366,13,3,130365,奈何桥(3),12,5,111,1,ChiGuiWang,Gutenglin,Battle1.mp3,1001,13121,13122,13123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,66
130367,13,3,130366,奈何桥(4),13,5,111,0,DuGuYuYun,Huanggong,Battle1.mp3,1001,13131,13132,13133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,67
130368,13,3,130367,奈何桥(5),14,5,111,0,HuangTianHua,Lianyaota,Battle1.mp3,1001,13141,13142,13143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,68
130369,13,3,130368,奈何桥(6),15,5,111,1,HuXiMei,Plane,Battle1.mp3,1001,13151,13152,13153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,69
130370,13,3,130369,奈何桥(7),16,5,111,0,Lang3,Plane1,Battle1.mp3,1001,13161,13162,13163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,70
130371,13,3,130370,奈何桥(8),17,5,111,0,LeiZhenZi,Shangfuhoushan,Battle1.mp3,1001,13171,13172,13173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,71
130372,13,3,130371,奈何桥(9),18,5,111,1,LinYueRu,Shanlu,Battle1.mp3,1001,13181,13182,13183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,72
130373,13,3,130372,枉死城(1),19,5,111,0,ShaSeng,Shanlu1,Battle1.mp3,1001,13191,13192,13193,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,73
130374,13,3,130373,枉死城(2),20,5,111,0,ShenGongBao,Shushangudao,Battle1.mp3,1001,13201,13202,13203,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,74
130375,13,3,130374,枉死城(3),21,5,111,1,ShiZhangLao,Xuyuhuanjingcai,Battle1.mp3,1001,13211,13212,13213,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,75
130376,13,3,130375,枉死城(4),22,5,111,0,ShuYao4,Xuyuhuanjingjiu,Battle1.mp3,1001,13221,13222,13223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,76
130377,13,3,130376,枉死城(5),23,5,111,0,ShuYao5,Xuyuhuanjingqi,Battle1.mp3,1001,13231,13232,13233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,77
130378,13,3,130377,枉死城(6),24,5,111,1,ShuYao3,Xuyuhuanjingse,Battle1.mp3,1001,13241,13242,13243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,78
130379,13,3,130378,枉死城(7),25,5,111,0,SunWuKong,Zhizhulin,Battle1.mp3,1001,13251,13252,13253,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,79
130380,13,3,130379,枉死城(8),26,5,111,0,SuDaJi,Bamboo,Battle1.mp3,1001,13261,13262,13263,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,80
130381,13,3,130380,枉死城(9),27,5,111,1,TianGuiHuang,Bamboo1,Battle1.mp3,1001,13271,13272,13273,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,酆都,81
140101,14,1,130127,蚩尤冢(1),1,5,121,0,XianGuan,Fenchang,Battle1.mp3,1001,14011,14012,14013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,1
140102,14,1,140101,蚩尤冢(2),2,5,121,0,XieZiJing,Fenchang1,Battle1.mp3,1001,14021,14022,14023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,2
140103,14,1,140102,蚩尤冢(3),3,5,121,1,XingTian,Gobi,Battle1.mp3,1001,14031,14032,14033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,3
140104,14,1,140103,蚩尤冢(4),4,5,121,0,YangJian,Gobi1,Battle1.mp3,1001,14041,14042,14043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,4
140105,14,1,140104,蚩尤冢(5),5,5,121,0,YuShiPiPa,Guhua,Battle1.mp3,1001,14051,14052,14053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,5
140106,14,1,140105,蚩尤冢(6),6,5,121,1,YuZuHong,Guhua1,Battle1.mp3,1001,14061,14062,14063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,6
140107,14,1,140106,蚩尤冢(7),7,5,121,0,ZhaoLingEr,Gutenglin,Battle1.mp3,1001,14071,14072,14073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,7
140108,14,1,140107,蚩尤冢(8),8,5,121,0,ZhenYuMingWang,Huanggong,Battle1.mp3,1001,14081,14082,14083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,8
140109,14,1,140108,蚩尤冢(9),9,5,121,1,ZhiXiuHeShang,Lianyaota,Battle1.mp3,1001,14091,14092,14093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,9
140110,14,1,140109,东海大壑(1),10,5,121,0,ZhuBaJie,Plane,Battle1.mp3,1001,14101,14102,14103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,10
140111,14,1,140110,东海大壑(2),11,5,121,0,ZiXiaXianZi,Plane1,Battle1.mp3,1001,14111,14112,14113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,11
140112,14,1,140111,东海大壑(3),12,5,121,1,ZiXuan,Shangfuhoushan,Battle1.mp3,1001,14121,14122,14123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,12
140113,14,1,140112,东海大壑(4),13,5,121,0,BaiJingJing,Shanlu,Battle1.mp3,1001,14131,14132,14133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,13
140114,14,1,140113,东海大壑(5),14,5,121,0,ChengCaiYi,Shanlu1,Battle1.mp3,1001,14141,14142,14143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,14
140115,14,1,140114,东海大壑(6),15,5,121,1,ChiGuiWang,Shushangudao,Battle1.mp3,1001,14151,14152,14153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,15
140116,14,1,140115,东海大壑(7),16,5,121,0,DuGuYuYun,Xuyuhuanjingcai,Battle1.mp3,1001,14161,14162,14163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,16
140117,14,1,140116,东海大壑(8),17,5,121,0,HuangTianHua,Xuyuhuanjingjiu,Battle1.mp3,1001,14171,14172,14173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,17
140118,14,1,140117,东海大壑(9),18,5,121,1,HuXiMei,Xuyuhuanjingqi,Battle1.mp3,1001,14181,14182,14183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,18
140119,14,1,140118,高句丽(1),19,5,121,0,Lang3,Xuyuhuanjingse,Battle1.mp3,1001,14191,14192,14193,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,19
140120,14,1,140119,高句丽(2),20,5,121,0,LeiZhenZi,Zhizhulin,Battle1.mp3,1001,14201,14202,14203,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,20
140121,14,1,140120,高句丽(3),21,5,121,1,LinYueRu,Bamboo,Battle1.mp3,1001,14211,14212,14213,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,21
140122,14,1,140121,高句丽(4),22,5,121,0,ShaSeng,Bamboo1,Battle1.mp3,1001,14221,14222,14223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,22
140123,14,1,140122,高句丽(5),23,5,121,0,ShenGongBao,Fenchang,Battle1.mp3,1001,14231,14232,14233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,23
140124,14,1,140123,高句丽(6),24,5,121,1,ShiZhangLao,Fenchang1,Battle1.mp3,1001,14241,14242,14243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,24
140125,14,1,140124,高句丽(7),25,5,121,0,ShuYao4,Gobi,Battle1.mp3,1001,14251,14252,14253,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,25
140126,14,1,140125,高句丽(8),26,5,121,0,ShuYao5,Gobi1,Battle1.mp3,1001,14261,14262,14263,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,26
140127,14,1,140126,高句丽(9),27,5,121,1,ShuYao3,Guhua,Battle1.mp3,1001,14271,14272,14273,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,27
140228,14,2,140127,蚩尤冢(1),1,5,121,0,XianGuan,Fenchang,Battle1.mp3,1001,14011,14012,14013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,28
140229,14,2,140228,蚩尤冢(2),2,5,121,0,XieZiJing,Fenchang1,Battle1.mp3,1001,14021,14022,14023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,29
140230,14,2,140229,蚩尤冢(3),3,5,121,1,XingTian,Gobi,Battle1.mp3,1001,14031,14032,14033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,30
140231,14,2,140230,蚩尤冢(4),4,5,121,0,YangJian,Gobi1,Battle1.mp3,1001,14041,14042,14043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,31
140232,14,2,140231,蚩尤冢(5),5,5,121,0,YuShiPiPa,Guhua,Battle1.mp3,1001,14051,14052,14053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,32
140233,14,2,140232,蚩尤冢(6),6,5,121,1,YuZuHong,Guhua1,Battle1.mp3,1001,14061,14062,14063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,33
140234,14,2,140233,蚩尤冢(7),7,5,121,0,ZhaoLingEr,Gutenglin,Battle1.mp3,1001,14071,14072,14073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,34
140235,14,2,140234,蚩尤冢(8),8,5,121,0,ZhenYuMingWang,Huanggong,Battle1.mp3,1001,14081,14082,14083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,35
140236,14,2,140235,蚩尤冢(9),9,5,121,1,ZhiXiuHeShang,Lianyaota,Battle1.mp3,1001,14091,14092,14093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,36
140237,14,2,140236,东海大壑(1),10,5,121,0,ZhuBaJie,Plane,Battle1.mp3,1001,14101,14102,14103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,37
140238,14,2,140237,东海大壑(2),11,5,121,0,ZiXiaXianZi,Plane1,Battle1.mp3,1001,14111,14112,14113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,38
140239,14,2,140238,东海大壑(3),12,5,121,1,ZiXuan,Shangfuhoushan,Battle1.mp3,1001,14121,14122,14123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,39
140240,14,2,140239,东海大壑(4),13,5,121,0,BaiJingJing,Shanlu,Battle1.mp3,1001,14131,14132,14133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,40
140241,14,2,140240,东海大壑(5),14,5,121,0,ChengCaiYi,Shanlu1,Battle1.mp3,1001,14141,14142,14143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,41
140242,14,2,140241,东海大壑(6),15,5,121,1,ChiGuiWang,Shushangudao,Battle1.mp3,1001,14151,14152,14153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,42
140243,14,2,140242,东海大壑(7),16,5,121,0,DuGuYuYun,Xuyuhuanjingcai,Battle1.mp3,1001,14161,14162,14163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,43
140244,14,2,140243,东海大壑(8),17,5,121,0,HuangTianHua,Xuyuhuanjingjiu,Battle1.mp3,1001,14171,14172,14173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,44
140245,14,2,140244,东海大壑(9),18,5,121,1,HuXiMei,Xuyuhuanjingqi,Battle1.mp3,1001,14181,14182,14183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,45
140246,14,2,140245,高句丽(1),19,5,121,0,Lang3,Xuyuhuanjingse,Battle1.mp3,1001,14191,14192,14193,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,46
140247,14,2,140246,高句丽(2),20,5,121,0,LeiZhenZi,Zhizhulin,Battle1.mp3,1001,14201,14202,14203,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,47
140248,14,2,140247,高句丽(3),21,5,121,1,LinYueRu,Bamboo,Battle1.mp3,1001,14211,14212,14213,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,48
140249,14,2,140248,高句丽(4),22,5,121,0,ShaSeng,Bamboo1,Battle1.mp3,1001,14221,14222,14223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,49
140250,14,2,140249,高句丽(5),23,5,121,0,ShenGongBao,Fenchang,Battle1.mp3,1001,14231,14232,14233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,50
140251,14,2,140250,高句丽(6),24,5,121,1,ShiZhangLao,Fenchang1,Battle1.mp3,1001,14241,14242,14243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,即墨,51
